rownames,CD8T,CD4T,NK,Bcell,Mono,Gran,total
GSM2814932_200049730154_R02C01,0.14242123682485963,0.26542473485387313,0.0,0.0645173655855265,0.07878157149813465,0.48042206152921757,1.0315669702916115
GSM2814933_200049730154_R03C01,0.18374140989721388,0.1424131295914703,0.0,0.07477109682466408,0.07704666008223765,0.5410674568589734,1.0190397532545594
GSM2814934_200049730154_R04C01,0.13156303463994173,0.0740508439520493,0.0,0.07276924899279863,0.07024976903186522,0.6712301581510883,1.0198630547677432
GSM2814935_200049730154_R05C01,0.07574084445067515,0.0508278894806838,0.005877398627611293,0.07446426179406818,0.11599238410003977,0.6993585563703284,1.0222613348234066
GSM2814936_200049730154_R06C01,0.16736743691231032,0.03417888651557244,0.10025479297557564,0.05789092744816381,0.10590852095761477,0.56281838938501,1.028418954194247
GSM2814937_200049730154_R01C02,0.12208843121157828,0.1634105924380409,0.039474666247243224,0.07974605687627183,0.08381519829568099,0.5396123338426634,1.0281472789114785
GSM2814938_200049730154_R02C02,0.1416318250510989,0.160583110758555,0.011116208396091013,0.07631329678895454,0.07102193073068076,0.5607006521928513,1.0213670239182313
GSM2814939_200049730154_R03C02,0.12328837027323304,0.21432507569017495,0.054095579981861305,0.0924614745319859,0.04278736647998176,0.4946312129985454,1.0215890799557823
GSM2814940_200049730154_R04C02,0.11611824302412664,0.1909444021973139,0.09460182040894141,0.0813387762558518,0.05072212234021299,0.48929178969916093,1.0230171539256077
GSM2814941_200049730154_R05C02,0.12918543516856063,0.09931948292654287,0.0329097538250935,0.05234115155377743,0.10528638915011108,0.6025716212798408,1.0216138339039262
GSM2814942_200049730154_R06C02,0.19897897619414076,0.17767985737953498,0.0,0.10165583411021309,0.08109981151259012,0.4644747460089644,1.0238892252054432
GSM2814943_200049730155_R01C01,0.14822036296601904,0.17881250445780117,0.03294095918868233,0.06763859751231728,0.03150394219029343,0.5592804348202308,1.018396801135344
GSM2814944_200049730155_R02C01,0.11308382553878621,0.12344724161510169,0.0625382419225287,0.07344166580765024,0.08475517861419304,0.5554404167664007,1.0127065702646605
GSM2814945_200049730155_R03C01,0.10104149844751131,0.09349934834798308,0.0,0.0475319851903842,0.08911342200587424,0.6784996553323234,1.0096859093240762
GSM2814946_200049730155_R04C01,0.11169725988471574,0.13672896209843832,0.00903578804212618,0.056026569286422294,0.1026817566311946,0.5978464315544643,1.0140167674973615
GSM2814947_200049730155_R05C01,0.10665186625926192,0.21937623308691048,6.938893903907228e-18,0.09708012875727454,0.06675611367304929,0.4963317005303503,0.9861960423068465
GSM2814948_200049730155_R06C01,0.13403267461794505,0.11813005368023713,0.0,0.07978529439783796,0.05459956581924636,0.6438576492596628,1.0304052377749293
GSM2814949_200049730155_R01C02,0.05219559384416652,0.09162020367937201,0.09327130858237127,0.04654213649450809,0.12192224013400604,0.6114940837388577,1.0170455664732816
GSM2814950_200049730155_R02C02,0.022616579716477687,0.10797774076866581,0.16600675817468427,0.032553784062917965,0.11350279931617951,0.5724185262256574,1.0150761882645827
GSM2814951_200049730155_R03C02,0.07090497181818017,0.099439990519099,0.05274891253859176,0.0850134157334281,0.11324554555681773,0.603189404254153,1.0245422404202698
GSM2814952_200049730155_R04C02,0.06013252356842852,0.1695780191254918,0.0,0.06815087717641011,0.07662102693303499,0.6431855064852205,1.017667953288586
GSM2814953_200049730155_R05C02,0.0777021422445794,0.15551982364797198,0.03770085208692901,0.09046817631614278,0.09470050045976929,0.5694019346492897,1.0254934294046822
GSM2814954_200049730155_R06C02,0.08940206271905318,0.1461594058903827,0.032879101685752414,0.05517679640401208,0.09509618622329162,0.6004288306869479,1.0191423836094398
GSM2814955_200049730139_R01C01,0.03612405679198537,0.07344677816924085,3.469446951953614e-18,0.07564186658850891,0.08002738937915875,0.7428127661426752,1.008052857071569
GSM2814956_200049730139_R02C01,0.05686599735853188,0.060551053407485234,0.0,0.05986751368155619,0.07366311321299862,0.7675124202983812,1.018460097958953
GSM2814957_200049730139_R03C01,0.111908356634983,0.14386477428861125,0.13749330151375605,0.04488026319906545,0.07458927901847048,0.5184598713245552,1.0311958459794415
GSM2814958_200049730139_R04C01,0.10566531576217252,0.12678270516985696,0.06063789641064189,0.08212602105676561,0.08306902155983016,0.5753749867336164,1.0336559466928836
GSM2814959_200049730139_R05C01,0.1664080140464577,0.1651394255168074,0.07377394049403745,0.10580150943126863,0.04144739638635073,0.4682426413853276,1.0208129272602495
GSM2814960_200049730139_R06C01,0.135354547957955,0.10899471685185401,0.04491287605463518,0.09753685795766327,0.05095944917019683,0.5849065984472127,1.022665046439517
GSM2814961_200049730139_R01C02,0.11174600937749238,0.12461001157451078,0.00909601874257306,0.03187897826332413,0.050063071101403275,0.6911073246812214,1.018501413740525
GSM2814962_200049730139_R02C02,0.12658706837060357,0.12938746083159214,0.0041524504836030094,0.06723761273740803,0.05775711648654541,0.6355441911954234,1.0206659001051757
GSM2814963_200049730139_R03C02,0.05986323214518924,0.1716107045298116,0.10725064330828962,0.06675614692667459,0.1326020360165881,0.4793436812896927,1.0174264442162457
GSM2814964_200049730139_R04C02,0.039490402796535186,0.07640760012123264,0.0829797779479508,0.06626074888676335,0.08922509985634547,0.6633814746193387,1.0177451042281662
GSM2814965_200049730139_R05C02,0.12281847124315895,0.12679286129206394,0.01170947167657166,0.08494938077517933,0.03708297288981105,0.641894819745048,1.025247977621833
GSM2814966_200049730139_R06C02,0.1187326587474784,0.1062730128659544,0.031058668214604207,0.06636403372419516,0.06315442235054636,0.6367439208381406,1.0223267167409191
GSM2814967_200049730092_R01C01,0.053056048589777166,0.015575406629238696,0.04702144616965047,0.05300015780218597,0.0855679271670393,0.7759955257803127,1.0302165121382043
GSM2814968_200049730092_R02C01,0.07132414925279389,0.05551159757800228,0.0073930318637912065,0.05631813852178942,0.11513724140512611,0.7181466232580221,1.023830781879525
GSM2814969_200049730092_R03C01,0.09366302688504756,0.1549944175175855,0.0,0.12143531578697563,0.07499165949527067,0.5817137398681967,1.026798159553076
GSM2814970_200049730092_R04C01,0.1065799223329877,0.17835918263017103,0.02326365920260518,0.1389355430030386,0.05283074848468637,0.5306544813043323,1.0306235369578214
GSM2814971_200049730092_R05C01,0.0871075212496635,0.06337758542000796,0.0,0.04232013499122687,0.03601921193724543,0.7865454586441426,1.0153699122422863
GSM2814972_200049730092_R06C01,0.11825782977667011,0.028619402295112485,0.032486445850848644,0.04283490564501043,0.054584695478895405,0.7443462373201025,1.0211295163666396
GSM2814973_200049730092_R01C02,0.14464951397359682,0.12012211249945222,0.03294895752554723,0.06786197576862812,0.0750951722854318,0.583382909382389,1.0240606414350453
GSM2814974_200049730092_R02C02,0.14694988262730327,0.11066395273878703,0.03945094068340623,0.05585161761414099,0.1450137863990556,0.5245188179523117,1.0224489980150049
GSM2814975_200049730092_R03C02,0.10494188765300856,0.22262578681583778,0.020111627817406233,0.09489373775860314,0.03242641920993702,0.5620728028747735,1.0370722621295663
GSM2814976_200049730092_R04C02,0.09715840651835544,0.19099325848236642,0.034644981022740245,0.09130330804236356,0.040212530490464686,0.5817696331750689,1.0360821177313593
GSM2814977_200049730092_R05C02,0.028052248509533317,0.06290962054590783,0.03431695763130916,0.037829822991996165,0.09607638586581271,0.7486868079282926,1.0078718434728517
GSM2814978_200049730092_R06C02,0.03245975286736556,0.032245804815116165,0.0331778108339921,0.046914924198613074,0.07386479838208365,0.7976098867218769,1.0162729778190476
GSM2814979_200049730118_R01C01,0.0679200503299861,0.15067465555393333,0.0,0.06250795046394729,0.05597296657776028,0.6839618395682772,1.0210374624939043
GSM2814980_200049730118_R02C01,0.08579364283841055,0.10752594859092673,0.0,0.06450956546873926,0.0424684200225903,0.7210507162459431,1.0213482931666098
GSM2814981_200049730118_R03C01,0.14068268919686105,0.10800885510677737,0.014613825544793596,0.06116245637876657,0.08772904938447919,0.6123986106373401,1.0245954862490179
GSM2814982_200049730118_R04C01,0.11393489414862366,0.08371578463250227,0.0029919209433436626,0.0648267281833145,0.11790463793223767,0.63934338012408,1.022717345964102
GSM2814983_200049730118_R05C01,0.14079147977756964,0.1410042336355192,0.054842560204552256,0.09438537903607086,0.03048518490944281,0.5689147667246658,1.0304236042878205
GSM2814984_200049730118_R06C01,0.07799452503688611,0.09217535606521259,0.0329779154477061,0.0756129516058742,0.04019852813730465,0.7084157662498602,1.0273750425428438
GSM2814985_200049730118_R01C02,0.09970053836339739,0.07566897750693256,-2.168404344971009e-19,0.0916925100358996,0.0830914007239028,0.6731280937241627,1.023281520354295
GSM2814986_200049730118_R02C02,0.09670654050690718,0.054732884073893234,0.00419621339689142,0.06683401547864881,0.08979159140023962,0.7147997657755485,1.0270610106321287
GSM2814987_200049730118_R03C02,0.05518895420049866,0.10257939086042207,0.03910428348271774,0.036480495855939696,0.18399009102649783,0.5919369492397867,1.0092801646658627
GSM2814988_200049730118_R04C02,0.06774904735758476,0.1024244925086162,0.0,0.06389680639653116,0.05951385595785084,0.7267486206508601,1.020332822871443
GSM2814989_200049730118_R05C02,0.14620208338942153,0.18998591231711495,0.018916678675930075,0.10472805157365138,0.06997149838995699,0.49169011720668504,1.02149434155276
GSM2814990_200049730118_R06C02,0.07515542844179685,0.07933961106065396,0.01874313596669194,0.05979348038171778,0.08527438710246892,0.701025097241854,1.0193311401951834
GSM2814991_200049730068_R01C01,0.06107340598735736,0.1549232989547714,0.18531532654090324,0.06244181934434386,0.05862094445513856,0.5065739913014381,1.0289487865839526
GSM2814992_200049730068_R02C01,0.15446471521061664,0.1793650506613964,0.03913365248993627,0.1025604049205141,0.050255076771281534,0.5020222475842104,1.0278011476379554
GSM2814993_200049730068_R03C01,0.07041333312668337,0.11996963773962778,0.044199006331856375,0.05029300299621435,0.08147651352154595,0.6634153511273658,1.0297668448432937
GSM2814994_200049730068_R04C01,0.046699302333452666,0.09344054792186648,0.04421380127296502,0.04480749926053146,0.09314633177714342,0.6990162175302493,1.0213237000962083
GSM2814995_200049730068_R05C01,0.18394018855196032,0.10775079069230178,0.0,0.08359557905149002,0.05551676035739774,0.5958036983226087,1.0266070169757586
GSM2814996_200049730068_R06C01,0.20464098853319668,0.024445857851993835,0.0,0.07117668758701622,0.08349270766834851,0.6387966267465054,1.0225528683870606
GSM2814997_200049730068_R01C02,0.10213973060863862,0.21260689632254332,0.0,0.056912930892713064,0.0373676632531309,0.618004727002493,1.027031948079519
GSM2814998_200049730068_R02C02,0.10942196101647707,0.1536034060929961,0.0576777639102111,0.0625116164170257,0.023550646021278775,0.6253493400053611,1.0321147334633498
GSM2814999_200049730068_R03C02,0.1456597918501293,0.18011485378364,0.0264594284596883,0.12518485526357742,0.09303867344947796,0.4553119743941041,1.0257695772006172
GSM2815000_200049730068_R04C02,0.12562788214830087,0.15927195956344678,0.017944292732101342,0.10395236780538136,0.08561053959098695,0.5338136233581271,1.0262206651983445
GSM2815001_200049730068_R05C02,0.09408681180165933,0.1759482456761507,0.06861156845920119,0.051152323139099745,0.06456719748271035,0.5571388536913702,1.0115050002501915
GSM2815002_200049730068_R06C02,0.1432997647960946,0.21509981084367055,0.04977708219220341,0.07412493124475084,0.0847489244306923,0.45389373459198545,1.020944248099397
GSM2815003_200091640096_R01C01,0.13054850947715127,0.11048139463663935,0.0,0.06894215122505798,0.054855328793535114,0.6538226893392651,1.0186500734716488
GSM2815004_200091640096_R02C01,0.11286267561862236,0.1394155543132449,0.0,0.07475455256756196,0.02553096095019974,0.6630235841557072,1.0155873276053362
GSM2815005_200091640096_R03C01,0.10315803901590079,0.15972751858504913,0.052232445717901324,0.07039571953711625,0.06506221671779965,0.5654036758738352,1.0159796154476024
GSM2815006_200091640096_R04C01,0.19275021281616078,0.26368151614475954,0.024370858397662204,0.08647991276636077,0.02528365246822016,0.42525417432240625,1.01782032691557
GSM2815007_200091640096_R05C01,0.09908956335041101,0.09223597504044677,0.01007962632878483,0.05302433543166005,0.0660179983540549,0.6955372539130752,1.0159847524184327
GSM2815008_200091640096_R06C01,0.11667652524659074,0.15128622759320257,0.045562170878386564,0.07681320429567065,0.06647823199615364,0.5569267749423162,1.0137431349523205
GSM2815009_200091640096_R01C02,0.12421850854507324,0.16146758158996208,0.06764414318313172,0.06619701988211629,0.08079564274179395,0.5155679924679779,1.015890888410055
GSM2815010_200091640096_R02C02,0.09099372942750195,0.12521110093379215,0.00416888530998296,0.06279286663971777,0.06519734606906752,0.6607500482436421,1.0091139766237045
GSM2815011_200091640096_R03C02,0.11881228672102465,0.12731122794509375,0.08851133716348984,0.05515138865621185,0.07330025490380582,0.5525957670643342,1.01568226245396
GSM2815012_200091640096_R04C02,0.12131073558123759,0.09766499664396394,0.05619706633053256,0.05559205471341499,0.10400632672554484,0.5815717758090313,1.0163429558037251
GSM2815013_200091640096_R05C02,0.17984047741949818,0.12334843787260069,0.02183376019123626,0.0983200839084356,0.08176531678432,0.5154088982986216,1.0205169744747122
GSM2815014_200091640096_R06C02,0.09984742913312332,0.046974749286265646,0.007178705802051594,0.04233537689097576,0.08927594425290429,0.7275648493767404,1.0131770547420609
GSM2815015_200091640063_R03C01,0.09979822663805564,0.18478920843863128,0.0436441949913891,0.07949578893959704,0.0837459146507034,0.5243930224563222,1.0158663561146988
GSM2815016_200091640063_R04C01,0.08667158543941501,0.13051621943375066,8.559107152264405e-05,0.05708773272941047,0.07545772526303235,0.6645551448094646,1.0143739987465958
GSM2815017_200091640063_R05C01,0.07616327844528287,0.09879517409765136,0.024871304891164254,0.055698944525107735,0.0531934078683355,0.7158895988261181,1.02461170865366
GSM2815018_200091640063_R06C01,0.09750638840364413,0.10988098324699339,0.009248498494018386,0.042896117271157205,0.0653306255839303,0.7015186781784124,1.0263812911781558
GSM2815019_200091640063_R01C02,0.1202093054558902,0.07967866879908807,0.11195566344893391,0.08561595742256599,0.06430175067737898,0.5628402633190365,1.0246016091228936
GSM2815020_200091640063_R02C02,0.09803566897253847,0.11749049290297722,0.04327691738345075,0.08645462657895892,0.06569160997644824,0.6105944886402089,1.0215438044545826
GSM2815021_200091640063_R03C02,0.13401923915490527,0.10494995614316605,0.0022736904421930292,0.08827177211729868,0.06763664583762614,0.6174439397048334,1.0145952434000225
GSM2815022_200091640063_R04C02,0.12778829709648215,0.15570565204925366,0.0,0.08488888779986643,0.049237279264621216,0.5929579544118038,1.010578070622027
GSM2815023_200091640063_R05C02,0.15837199389389583,0.23222352800135032,0.04967172505567362,0.10833615682110555,0.08340177115555863,0.3935301244715857,1.0255352993991695
GSM2815024_200091640063_R06C02,0.1777537610318438,0.17812090064613326,0.07885548599411198,0.13957223104759797,0.07758034456849766,0.37441336332501446,1.0262960866131992
GSM2815025_200090280116_R01C01,0.0824713879067208,0.05418370364275137,0.0,0.037513538029769804,0.05010733740763123,0.7957845434221495,1.0200605104090228
GSM2815026_200090280116_R02C01,0.09338084280558338,0.08448988977379654,0.0,0.07433886768325683,0.053193514497144524,0.7218998280965236,1.027302942856305
GSM2815027_200090280116_R03C01,0.12241229277826995,0.08367221488245527,0.04097682669890668,0.02088576392877691,0.061519772485952764,0.6954127083191457,1.0248795790935072
GSM2815028_200090280116_R04C01,0.07707195353794329,0.02477064434878009,0.03176379069100446,0.031718682768569234,0.051685052946109075,0.80169690471603,1.0187070290084361
GSM2815029_200090280116_R05C01,0.15665913848968685,0.11781009800970256,0.0,0.07309865313686541,0.11339660684083341,0.5573669593265517,1.01833145580364
GSM2815030_200090280116_R06C01,0.15315202027515887,0.11512555686175333,0.05292271224822051,0.06862458055318048,0.07833882055930845,0.5612261074978883,1.02938979799551
GSM2815031_200090280116_R01C02,0.21008456066608006,0.16054999702474906,0.003979831853174872,0.05301083056545416,0.07742762680573763,0.5131361285009507,1.0181889754161464
GSM2815032_200090280116_R02C02,0.10339036431048677,0.13054500944073627,0.016235823587760368,0.08498863704939352,0.07022412928226009,0.6113643744490199,1.016748338119657
GSM2815033_200090280116_R03C02,0.10024888804248948,0.034593931365438084,0.02330183785874584,0.04809398959852895,0.06191402947563078,0.7486354054148456,1.0167880817556787
GSM2815034_200090280116_R04C02,0.07330562413306452,0.12504259631657225,0.007504954457063645,0.1002512494118031,0.0761043104326381,0.6335550639003614,1.015763798651503
GSM2815035_200090280116_R05C02,0.10858487927008459,0.16447203905292504,0.0,0.0977823552387491,0.03788584078824544,0.609459980826077,1.0181850951760811
GSM2815036_200090280116_R06C02,0.09530349509328939,0.17526558688557414,0.0,0.11638114866308263,0.031093769595534296,0.597941201555,1.0159852017924804
GSM2815037_200091640069_R01C01,0.08266418368973394,0.06590483820274391,0.0,0.06692892216750318,0.04112516838689688,0.764928835274888,1.0215519477217658
GSM2815038_200091640069_R02C01,0.15049761245107832,0.1895219944546661,0.0,0.11680978762678669,0.051145719304003745,0.5197442399520954,1.0277193537886302
GSM2815039_200091640069_R03C01,0.11334391883475757,0.1104843328859799,0.023361183343137033,0.12062048075324693,0.09140480361274356,0.5717185545002336,1.0309332739300987
GSM2815040_200091640069_R04C01,0.15680920791951214,0.11748726961147325,0.0486116293166524,0.14877062557579074,0.06860567639230189,0.48517721363589683,1.025461622451627
GSM2815041_200091640069_R05C01,0.08931526597111417,0.11513439079835412,0.04345993137923712,0.09121380292256483,0.10429932134951743,0.5781319424644544,1.021554654885242
GSM2815042_200091640069_R06C01,0.07312308743354784,0.05466286984100884,8.673617379884035e-19,0.04542681123574766,0.13271559299167407,0.7161883592528165,1.022116720754795
GSM2815043_200091640069_R01C02,0.12108327713431155,0.0758279464451201,0.07240078771837691,0.06836367452246525,0.06343565543763523,0.627558861166523,1.028670202424432
GSM2815044_200091640069_R02C02,0.09016184456187867,0.16095758779790792,0.0673558570469057,0.06202999679493015,0.06073841455379926,0.5754770713207754,1.016720772076197
GSM2815045_200091640069_R03C02,0.16181624646449427,0.12452004015437612,0.015169402637683434,0.035490230546381424,0.05861235542683891,0.6245410678919145,1.0201493431216888
GSM2815046_200091640069_R04C02,0.11394722925508322,0.09885220739317127,0.03215778652864943,0.03167626305965866,0.05624199084724468,0.6881133883951536,1.020988865478961
GSM2815047_200091640069_R05C02,0.09922853867036958,0.12988091821299116,0.05031252706647057,0.11337918074883833,0.053579980906186306,0.5804483344843347,1.0268294800891908
GSM2815048_200091640069_R06C02,0.14965661065863978,0.16451533956763154,0.05321169788949405,0.07039296159769033,0.03272985531152639,0.5502152426216664,1.0207217076466486
GSM2815049_200091640106_R01C01,0.12035976442800467,0.14269182279577514,0.05617762613375584,0.07347815112844304,0.1039182641118705,0.5424943113226837,1.0391199399205329
GSM2815050_200091640106_R02C01,0.12709571127313318,0.15245839868042305,0.009121339613568364,0.07962216833332852,0.08820514421214398,0.5776986946638958,1.0342014567764928
GSM2815051_200091640106_R03C01,0.18312835198304833,0.13155081592496545,0.03685880095944923,0.09255743158622656,0.06508036498789777,0.5159969680134885,1.0251727334550758
GSM2815052_200091640106_R04C01,0.12453027545836895,0.15504753999700727,0.0,0.11093118051243445,0.08446900946577837,0.5458173755175851,1.0207953809511743
GSM2815053_200091640106_R05C01,0.1261849669018055,0.10338853357529611,0.06879933509826253,0.09998879411244911,0.06065855931310155,0.5609840830286585,1.0200042720295732
GSM2815054_200091640106_R06C01,0.09717962765708751,0.18594640851327285,0.03427065848599949,0.10925914843650275,0.024825509644855547,0.57212357015349,1.023604922891208
GSM2815055_200091640106_R01C02,0.05777826369713432,0.0902365231504788,0.026583631085576195,0.05010894520229626,0.0736573057947802,0.7200576459192829,1.0184223148495486
GSM2815056_200091640106_R02C02,0.11404084275011335,0.10320322066559608,0.05498009751448235,0.05246339481240631,0.08670831840441194,0.6015957336272056,1.0129916077742156
GSM2815057_200091640106_R03C02,0.061138146224631776,0.09408179320388964,0.0030592355640589796,0.09906389521527759,0.08156777433866388,0.6862224466865919,1.025133291233114
GSM2815058_200091640106_R04C02,0.11066845170002824,0.16724307996050894,0.009096732623397283,0.09148672572746158,0.07719825259176341,0.5684236798715228,1.0241169224746822
GSM2815059_200091640106_R05C02,0.11420504442963686,0.10588248220355957,0.006256563431123361,0.04681558351283617,0.037872863746153104,0.7154573495562149,1.026489886879524
GSM2815060_200091640106_R06C02,0.14004793931275678,0.13181729438510548,0.0,0.052475455343455796,0.03755777583028512,0.6663984338805634,1.0282968987521666
GSM2815061_200091640072_R01C01,0.1596552974353849,0.1307043040148745,0.05175738156887198,0.05667586769358223,0.0553286004471959,0.5700594990066705,1.02418095016658
GSM2815062_200091640072_R02C01,0.16689364148090383,0.16026335359974303,0.043051405924578144,0.06839624233466501,0.08237008051830332,0.5000039037648428,1.0209786276230362
GSM2815063_200091640072_R03C01,0.1402113423439002,0.2403112170249256,0.01916889183564243,0.07120114048178332,0.08299140096025288,0.4557212531378009,1.0096052457843054
GSM2815064_200091640072_R04C01,0.14256493952214133,0.17982785162675305,0.038707803902315686,0.06623741934776611,0.10055732081625342,0.48790402345569345,1.015799358670923
GSM2815065_200091640072_R05C01,0.4104137221710619,0.07173434471494063,0.15870684737960528,0.019321002536071805,0.03515047939390894,0.309870752281273,1.0051971484768614
GSM2815066_200091640072_R06C01,0.0644008524749266,0.08384501697513959,0.017586884783044536,0.04574064094985924,0.0465428435358183,0.7610687368060028,1.019184975524791
GSM2815067_200091640072_R01C02,0.21416959932876134,0.2767526932557998,0.02027239020848586,0.19115091197775186,0.05455971633884469,0.26864212803508025,1.0255474391447237
GSM2815068_200091640072_R02C02,0.1571261729464367,0.2223383994025468,0.0864864637471575,0.14633202469735332,0.04348759391643561,0.36350690082422826,1.019277555534158
GSM2815069_200091640072_R03C02,0.1116607127475354,0.21392950195713512,0.011910102037308789,0.12017160709774966,0.107393197317782,0.44940446887627183,1.0144695900337828
GSM2815070_200091640072_R04C02,0.11020309570634042,0.17967582177893907,0.02329266573628353,0.10384845721489926,0.09246269826920638,0.512041824111226,1.0215245628168947
GSM2815071_200091640072_R05C02,0.12824481347915462,0.22665070006153556,0.0,0.05877954601855397,0.0459838429694117,0.5536744738559957,1.0133333763846515
GSM2815072_200091640072_R06C02,0.1238044147054784,0.210019297316672,0.0,0.06883380657067599,0.05967803321219109,0.5608801386429714,1.0232156904479888
GSM2815073_200091640113_R01C01,0.046714907818090214,0.09581834648568563,0.04533030783596286,0.04179899447148669,0.07309112301276999,0.7086019723675656,1.011355651991561
GSM2815074_200091640113_R02C01,0.044092517715979086,0.09890130509464273,0.02941963541720323,0.03952290034165803,0.07090070624101423,0.7273772113383218,1.010214276148819
GSM2815075_200091640113_R03C01,0.12894149755872006,0.18715598159056848,0.0,0.1582100008565739,0.07328606185743619,0.48389932548859194,1.0314928673518906
GSM2815076_200091640113_R04C01,0.16814788346098208,0.182022883237669,0.0,0.14313867117095366,0.09048381174737237,0.45414496908192425,1.0379382186989012
GSM2815077_200091640113_R05C01,0.0905687768458964,0.09974458630491988,3.469446951953614e-18,0.04081835757705677,0.05502602890244886,0.7254922498936421,1.011649999523964
GSM2815078_200091640113_R06C01,0.12075516314080972,0.09929303418794051,0.0,0.052091861881512394,0.08456418919167487,0.6655262772588817,1.0222305256608193
GSM2815079_200091640113_R01C02,0.04158008500622403,0.09870511610406697,0.01938374726525508,0.04217535863585084,0.04419764298377085,0.7734109257123912,1.0194528757075592
GSM2815080_200091640113_R02C02,0.05516715560355539,0.08560663013283801,0.0,0.03953854444257822,0.08670098032975146,0.7446053309278583,1.0116186414365813
GSM2815081_200091640113_R03C02,0.14748823983339537,0.15483548618250711,0.03629233624711578,0.05284539839817861,0.0495752846796891,0.5848595707476317,1.0258963160885177
GSM2815082_200091640113_R04C02,0.07981318431725248,0.05193672996710865,0.004265531355122578,0.040706483144199064,0.06383638820570882,0.7892140968705,1.0297724138598916
GSM2815083_200091640113_R05C02,0.0884236347113847,0.12126971222805663,0.10434010466817085,0.09175956163013246,0.08094773421751726,0.5358180096559401,1.022558757111202
GSM2815084_200091640113_R06C02,0.1075944053682067,0.13306819899523387,0.022390421860027047,0.10005575028723941,0.09591053773954294,0.5624459654375511,1.021465279687801
GSM2815085_200091640102_R01C01,0.1068539391867026,0.1399543581380371,0.08662444918306424,0.054280337741336476,0.03794227939761869,0.6119400364615608,1.03759540010832
GSM2815086_200091640102_R02C01,0.07092659583137469,0.09074143247155478,0.029133313317969537,0.03120812750293983,0.044423330251680826,0.7482499781415909,1.0146827775171106
GSM2815087_200091640102_R03C01,0.15110217951696917,0.11791453490155054,0.0013062472643024894,0.06768389080513648,0.07133750301254277,0.6062117856489511,1.0155561411494525
GSM2815088_200091640102_R04C01,0.12416388688361493,0.0979642691854852,0.0,0.057661342085276505,0.08027344903147943,0.6551773440020857,1.0152402911879417
GSM2815089_200091640102_R05C01,0.10465244427521136,0.22132060530810493,0.041751896396986884,0.10524703457501872,0.061122727732383815,0.4935031894950255,1.0275978977827311
GSM2815090_200091640102_R06C01,0.017194263274133204,0.08460516665721533,0.1108015603751101,0.06853225519907233,0.08945377006003716,0.6516784072777254,1.0222654228432935
GSM2815091_200091640102_R01C02,0.10756722881216375,0.10375211630201359,0.11234552245612776,0.0594574054702327,0.08260270798744623,0.5600529601961303,1.0257779412241144
GSM2815092_200091640102_R02C02,0.08142705668292682,0.12215299263224219,0.09219688928909754,0.05409480118786029,0.07007016435630979,0.5929498751194952,1.012891779267932
GSM2815093_200091640102_R03C02,0.11767909785316377,0.10922190570952868,0.040161607041186036,0.07856857874184121,0.11209218650434515,0.5731236089228342,1.0308469847728992
GSM2815094_200091640102_R04C02,0.13177455254910125,0.12926894135624567,0.085772131666115,0.11387094388398467,0.07143745657812875,0.51073075308436,1.0428547791179354
GSM2815095_200091640102_R05C02,0.0695253750512817,0.17966168451053535,0.07099873954423809,0.10641753274443123,0.10397505922313022,0.48589953155964677,1.0164779226332634
GSM2815096_200091640102_R06C02,0.05748340093027808,0.11818623212986612,0.0,0.07432787567338947,0.11481502336052989,0.6603049003985128,1.0251174324925763
GSM2815097_101032570074_R01C01,0.0743026617896956,0.1524979339379049,0.01614148768677933,0.053188461332369874,0.10433046518801282,0.6104822948671376,1.0109433048019
GSM2815098_101032570074_R02C01,0.17885303537185854,0.2355667252408768,0.010343135234385927,0.06282446428092178,0.11318051207781706,0.40309067225817197,1.0038585444640322
GSM2815099_101032570074_R03C01,0.06329153951815344,0.12145668290888235,0.0,0.048594584005016137,0.08063875845973036,0.6964080075867872,1.0103895724785694
GSM2815100_101032570074_R04C01,0.12130866165031115,0.20614913455846662,0.0,0.06512242589766619,0.08315987897276954,0.5321772171388325,1.007917318218046
GSM2815101_101032570074_R05C01,0.04156848161087217,0.06444494502735987,0.0,0.023350272905247653,0.07592465030934882,0.7936699618314584,0.998958311684287
GSM2815102_101032570074_R06C01,0.10860676984612426,0.09930525344500753,0.016554044375239104,0.028682319739360577,0.08606473362811501,0.6611545515070042,1.0003676725408506
GSM2815103_101032570074_R01C02,0.16587516313108733,0.1360324895046721,0.0,0.07023234449951975,0.06486034126082868,0.5751854795241998,1.0121858179203076
GSM2815104_101032570074_R02C02,0.12769725604016816,0.1266370208738888,0.05242680581222764,0.06440378626854837,0.06753840573361929,0.580744382709097,1.0194476574375493
GSM2815105_101032570074_R03C02,0.08789595022318057,0.1418815130420588,0.13836333264316655,0.10096078751277385,0.07118719988311979,0.46982513578917184,1.0101139190934714
GSM2815106_101032570074_R04C02,0.08923389916078489,0.16054360403270726,0.10863377328380697,0.15053701335893943,0.07158566507405126,0.43606627678664744,1.0166002316969371
GSM2815107_101032570074_R05C02,0.09390844821783792,0.1783456038963104,0.0,0.06394684616145525,0.07284477885899941,0.5986221384513218,1.0076678155859249
GSM2815108_101032570074_R06C02,0.09376261124748195,0.18781610142597546,0.00012111550025245873,0.07988280159466107,0.07140519690883797,0.5834630805386436,1.0164509072158525
