cancer_type,recurrence,mean_beta
AML,0.2547642928786359,0.29113049119570616
AML,0.08826479438314945,0.2591119986765387
AML,0.11334002006018054,0.2411562753878224
AML,0.062186559679037114,0.26340436143026863
AML,0.1444332998996991,0.24489103823786185
AML,0.31895687061183553,0.2795135151702767
AML,0.13941825476429287,0.2572905041982636
AML,0.22166499498495487,0.25459292084269125
AML,0.18054162487462388,0.273562119738298
AML,0.5857572718154463,0.37867552862873954
AML,0.3229689067201605,0.2864572632303146
AML,0.2477432296890672,0.2609893801818239
AML,0.12036108324974924,0.26161803268663336
AML,0.3279839518555667,0.3000775019103824
AML,0.3781344032096289,0.2197770819329518
AML,0.3520561685055166,0.2594873752647861
AML,0.06118355065195587,0.25363475218656883
AML,0.14744232698094284,0.24539928850515189
AML,0.0641925777331996,0.2456520109103958
AML,0.7161484453360081,0.377290114075038
AML,0.28786359077231694,0.3051240362347567
AML,0.10631895687061184,0.2526233591872731
AML,0.11534603811434303,0.21513923721629757
AML,0.39518555667001004,0.26978605730643856
AML,0.20561685055165496,0.271476576954247
AML,0.2176529588766299,0.2715218748458034
AML,0.24373119358074222,0.25578016368997447
AML,0.23971915747241726,0.22687078349270015
AML,0.05315947843530592,0.20439225854796875
AML,0.20762286860581744,0.24256144847538202
AML,0.0712136409227683,0.2504758784619191
AML,0.2086258776328987,0.24793495594695814
AML,0.08124373119358075,0.2500579105270901
AML,0.16148445336008024,0.24420119676578306
AML,0.4744232698094283,0.24685604984597906
AML,0.09528585757271815,0.25326421792332876
AML,0.07622868605817452,0.23671802254613378
AML,0.2978936810431294,0.312925306600451
AML,0.2688064192577733,0.25022824130756743
AML,0.13139418254764293,0.2528089467603171
AML,0.08525576730190572,0.22971866029361643
AML,0.242728184553661,0.27474241608287026
AML,0.29989969909729186,0.25154569950441186
AML,0.119358074222668,0.2262109350911553
AML,0.10732196589769308,0.23639513062144307
AML,0.09127382146439318,0.2202632880087977
AML,0.18254764292878636,0.22844741541733718
AML,0.3159478435305918,0.24741333638935828
AML,0.22367101303911735,0.2893048050600332
AML,0.4282848545636911,0.3104865053351924
AML,0.1374122367101304,0.2654315743804259
AML,0.24172517552657974,0.19845882558773872
AML,0.2156469408224674,0.27232211559148084
AML,0.10832497492477432,0.23642514749301166
AML,0.09929789368104312,0.24042207478703126
AML,0.23470411233701102,0.2680320169243877
AML,0.36810431293881646,0.2814425313923726
AML,0.24072216649949849,0.23405281932459862
AML,0.16950852557673018,0.30919184217274404
AML,0.46238716148445336,0.2859325160828572
AML,0.5656970912738215,0.6933009718867159
AML,0.24674022066198595,0.21237116299733957
AML,0.07221664994984955,0.2363972862434702
AML,0.26078234704112335,0.2784966285911741
AML,0.17552657973921765,0.2714093234483882
AML,0.38415245737211634,0.3209251834653605
AML,0.25275827482447344,0.2557063412038145
AML,0.3881644934804413,0.23299821482406238
AML,0.11133400200601805,0.2715781321532777
AML,0.12537612838515547,0.24704772593347643
AML,0.13239719157472418,0.2446448564197701
AML,0.4653961885656971,0.2361709981281449
AML,0.1354062186559679,0.2722828567155096
AML,0.1815446339017051,0.2547157639002963
AML,0.5546639919759278,0.3298559245599492
AML,0.1534603811434303,0.2506656557956276
AML,0.1464393179538616,0.24797941279151953
AML,0.26278836509528586,0.20257459116742496
AML,0.1905717151454363,0.25738534354598225
AML,0.18455366098294884,0.28337606919483693
AML,0.1424272818455366,0.2634924615305752
AML,0.12437311935807423,0.2449209028900065
AML,0.058174523570712136,0.23744600946252833
AML,0.21865596790371114,0.2875174125099763
AML,0.14042126379137412,0.20776784312386473
AML,0.31093279839518556,0.2518452967702569
AML,0.28986960882647944,0.2819539421701357
AML,0.34002006018054165,0.31058942344925794
AML,0.37512537612838515,0.224585892404347
AML,0.20160481444332998,0.29706321349554526
AML,0.32898696088264795,0.2760298842246762
AML,0.15446339017051153,0.25543676036938157
AML,0.26178535606820463,0.24701742992184783
AML,0.17953861584754263,0.2596414116806395
AML,0.21163490471414242,0.2549331375572771
AML,0.20361083249749248,0.31349556847997756
AML,0.2577733199598796,0.30152669686987305
AML,0.18856569709127383,0.2742029234066875
AML,0.238716148445336,0.23583608115003354
AML,0.3801404212637914,0.28613809656213085
AML,0.17051153460381144,0.26640244580249556
AML,0.1855566700100301,0.275549041801524
AML,0.07823470411233702,0.256309401029343
AML,0.11434302908726178,0.21122739257395995
AML,0.5205616850551655,0.3433109534711265
AML,0.40722166499498497,0.21026124705190985
AML,0.22567703109327983,0.26995256285630875
AML,0.41323971915747243,0.3330798188307663
AML,0.48144433299899697,0.3033692745508907
AML,0.38716148445336007,0.26922780916733274
AML,0.2136409227683049,0.2854107513871831
AML,0.2858575727181545,0.3108694444930483
AML,0.12236710130391174,0.21324262626228663
AML,0.21263791374122368,0.2081700423941509
AML,0.44332998996990974,0.5086280654549874
AML,0.6108324974924775,0.41026399065600627
AML,0.20060180541624875,0.2884112372689179
AML,0.2958876629889669,0.2853447567883608
AML,0.19759277833500502,0.25626450337379714
AML,0.21664994984954863,0.21394644395435977
AML,0.3039117352056169,0.25477127761255686
AML,0.2888665997993982,0.2532264709214497
AML,0.320962888665998,0.3135808362984268
AML,0.16649949849548645,0.24409297888896808
AML,0.20661985957873621,0.27471946971107747
AML,0.10330992978936811,0.22215694050113763
AML,0.21063189568706117,0.2391517972115815
AML,0.20962888665997995,0.29622388148421763
AML,0.32196589769307926,0.2543504700926075
AML,0.11033099297893681,0.2718604759314848
AML,0.4583751253761284,0.3468493551843903
AML,0.24974924774322968,0.2503662667000323
AML,0.09227683049147442,0.24649149616805663
AML,0.40220661985957873,0.24035804620591178
AML,0.3420260782347041,0.2697756396525572
AML,0.4543630892678034,0.278697467279597
AML,0.31795386158475425,0.2782245868122531
AML,0.37612838515546637,0.28635925291243075
AML,0.3530591775325978,0.2289723809152289
AML,0.28084252758274825,0.3179959562658262
AML,0.25175526579739216,0.2413470295473841
AML,0.19257773319959878,0.2690256509859763
AML,0.5616850551654965,0.36541258565265106
AML,0.1715145436308927,0.2793065021127037
AML,0.3299899699097292,0.3183038305054653
AML,0.4383149448345035,0.29078299180133477
AML,0.34503510531594783,0.28331116601044287
AML,0.4864593781344032,0.2593394309142406
AML,0.4262788365095286,0.2787674182921197
AML,0.2938816449348044,0.1848374275695268
AML,0.1283851554663992,0.2604526384149121
AML,0.4292878635907723,0.30188865858669484
AML,0.802407221664995,0.3431333004792507
AML,0.4102306920762287,0.30584822908682535
AML,0.4082246740220662,0.19645196001000098
AML,0.44433299899699097,0.26497094899853446
AML,0.45035105315947843,0.2959173066970786
AML,0.38615847542627885,0.30485827524451226
AML,0.27181544633901705,0.2931948544580054
AML,0.4473420260782347,0.3024723716557058
AML,0.4272818455366098,0.3038251398825897
AML,0.2226680040120361,0.28166861524366965
AML,0.3340020060180542,0.25568512323832676
AML,0.09027081243731194,0.24646414629134625
AML,0.6248746238716149,0.41546276385628433
AML,0.5005015045135406,0.36959774308743754
AML,0.21464393179538616,0.26919084364721513
AML,0.4182547642928786,0.2498097808788938
AML,0.33901705115346037,0.30723490267584874
AML,0.35606820461384153,0.29238718171306755
AML,0.43329989969909727,0.29894287540259135
AML,0.13841524573721165,0.245244132587706
AML,0.17753259779338015,0.2637860310552947
AML,0.3329989969909729,0.2737049168131833
AML,0.4463390170511535,0.29401118127554876
AML,0.4593781344032096,0.13536520452471282
AML,0.5927783350050151,0.40474580525301435
AML,0.3550651955867603,0.25977164957051546
AML,0.3650952858575727,0.24336398032723908
AML,0.3319959879638917,0.260031056756008
AML,0.19658976930792377,0.2771029213525254
AML,0.34804413239719156,0.29551133262129775
AML,0.5476429287863591,0.47061358974200146
AML,0.29087261785356067,0.2660347361069639
AML,0.4192577733199599,0.33148195200857933
AML,0.12337011033099297,0.23902599946349998
AML,0.2768304914744233,0.21987956764200584
AML,0.35005015045135407,0.2779122894873447
AML,0.4834503510531595,0.4131596867926622
AML,0.19859578736208625,0.2787009960318961
AML,0.22066198595787362,0.2390733693199706
AML,0.1334002006018054,0.24064864225139557
AML,0.13440320962888666,0.22669252560930508
AML,0.15245737211634905,0.2545499635551709
AML,0.30792377131394183,0.33579066853665374
AML,0.38515546639919757,0.2876991549129342
AML,0.12738214643931794,0.26753474915780584
AML,0.3460381143430291,0.22652372298793536
AML,0.10130391173520562,0.22877536100223636
AML,0.5737211634904714,0.2871002465498691
AML,0.4704112337011033,0.2960239871088909
AML,0.3139418254764293,0.2593051618319405
AML,0.4563691073219659,0.27407529156415344
AML,0.45135406218655966,0.2166370540214861
AML,0.440320962888666,0.32756777448924473
AML,0.22668004012036108,0.2839660263308635
AML,0.1624874623871615,0.2588665866155965
AML,0.3711133400200602,0.31525690494111314
AML,0.3731193580742227,0.3009635378568646
AML,0.5787362086258776,0.3315973700527548
AML,0.43931795386158473,0.4055852545779385
AML,0.36609829488465395,0.22183287895065984
AML,0.4012036108324975,0.23640224908353372
AML,0.18655967903711135,0.2309756233776571
AML,0.2046138415245737,0.2645805846729058
AML,0.3430290872617854,0.2682198547424484
AML,0.2597793380140421,0.23849305795687736
AML,0.34704112337011034,0.2509282979559762
AML,0.16449348044132397,0.21779058567686396
AML,0.26479438314944836,0.25286791901422667
AML,0.14543630892678033,0.23048969141252898
AML,0.3741223671013039,0.257566326394134
AML,0.362086258776329,0.2778517021954112
AML,0.4312938816449348,0.2934090173352283
AML,0.24874623871614845,0.23446638755817037
AML,0.4222668004012036,0.3572355254347688
AML,0.3811434302908726,0.27118458066717477
AML,0.25075225677031093,0.22685342916688764
AML,0.3259779338014042,0.2126144155193731
AML,0.32698094282848544,0.2924291260844483
AML,0.3891675025075226,0.25237441305881775
AML,0.5526579739217653,0.39712772804271895
AML,0.3069207622868606,0.23124646816683764
AML,0.19558676028084251,0.2507630196991981
AML,0.3049147442326981,0.287530976024572
AML,0.3239719157472417,0.3042188209788834
AML,0.4353059177532598,0.31877331765274414
AML,0.4152457372116349,0.2792288565775456
AML,0.6549648946840522,0.4180072035938882
AML,0.44132397191574724,0.3599268094952057
AML,0.2567703109327984,0.2783404755475293
AML,0.4954864593781344,0.2954958305704576
AML,0.5085255767301906,0.2977496280150745
AML,0.2848545636910732,0.24699130188488505
AML,0.3410230692076229,0.26372255022670266
AML,0.6529588766298897,0.3879616722124407
AML,0.23771313941825475,0.2961851265779885
AML,0.33600802407221664,0.278267301270526
AML,0.4242728184553661,0.3433688453325776
AML,0.43430290872617855,0.26428116636899013
AML,0.31995987963891676,0.3633285618605351
AML,0.4974924774322969,0.2543382983893869
AML,0.5255767301905717,0.2864472837479122
AML,0.3510531594784353,0.22945114663329252
AML,0.2637913741223671,0.29515342503587816
AML,0.19358074222668004,0.28677168320076246
AML,0.1765295887662989,0.24179817371257908
AML,0.5295887662988967,0.27722292901211637
AML,0.5125376128385155,0.39013951790309986
AML,0.324974924774323,0.2808084979275859
AML,0.522567703109328,0.23339520002346123
AML,0.41624874623871616,0.264261196358913
AML,0.2657973921765296,0.28231432954500435
AML,0.3059177532597793,0.3481904151472743
AML,0.23671013039117353,0.269708140405866
AML,0.31293881644934807,0.2597069420704427
AML,0.42527582748244735,0.221574222948182
AML,0.49247743229689067,0.20940428565122746
AML,0.4794383149448345,0.3586916324859215
AML,0.160481444332999,0.24103904244555285
AML,0.477432296890672,0.35331278395462856
AML,0.6840521564694082,0.35451030177658155
AML,0.5035105315947843,0.3089089030460239
AML,0.48244734202607825,0.30116149196036496
AML,0.4493480441323972,0.3464121782763289
AML,0.3350050150451354,0.24986268462447847
AML,0.555667001003009,0.3334102357005597
AML,0.33099297893681046,0.24966984394835667
AML,0.33801404212637914,0.30511252860917454
AML,0.3791374122367101,0.2827082725054307
AML,0.645937813440321,0.3073591456099137
AML,0.30992978936810434,0.271803840718554
AML,0.3721163490471414,0.46140557517375813
AML,0.506519558676028,0.44496055634329185
AML,0.29889669007021064,0.25904844754364936
AML,0.436308926780341,0.22092797374310882
AML,0.15045135406218657,0.1911278369312066
AML,0.35807422266800404,0.5277835481587189
AML,0.2948846539618857,0.30175295228379395
AML,0.35907723169508526,0.3046184299766904
AML,0.551654964894684,0.32138214801117165
AML,0.48946840521564694,0.26789258036144725
AML,0.4202607823470411,0.259457562628098
AML,0.275827482447342,0.2866857460666833
AML,0.354062186559679,0.25517041311691274
AML,0.6018054162487463,0.3917166266282324
AML,0.3370110330992979,0.24998469047590113
AML,0.3831494483450351,0.32670498882666993
AML,0.59679037111334,0.38251415947756456
AML,0.7432296890672017,0.36484332395577124
AML,0.7031093279839519,0.29904072554086336
AML,0.23269809428284854,0.276184695050342
AML,0.4453360080240722,0.32655458442314117
AML,0.19157472417251756,0.23733231502059315
AML,0.39418254764292876,0.32624112379699405
AML,0.5025075225677031,0.24222983908032275
AML,0.49648946840521563,0.27387941461404264
AML,0.5466399197592778,0.35645190256635856
AML,0.5446339017051154,0.20421997249073265
AML,0.18355065195586762,0.27444216554403855
AML,0.4002006018054162,0.29252115584310595
AML,0.5115346038114343,0.3492207987640694
AML,0.43229689067201604,0.28967518355418675
AML,0.5456369107321966,0.3139751903577337
AML,0.5356068204613842,0.3154558890816933
AML,0.4674022066198596,0.26485445049818584
AML,0.46940822467402205,0.2969427774449581
AML,0.4112337011033099,0.27190098802277635
AML,0.6228686058174524,0.4829315396882812
AML,0.2748244734202608,0.23586848080821002
AML,0.6599799398194583,0.3259004849329057
AML,0.3630892678034102,0.32938577621520876
AML,0.6469408224674023,0.31188894252638893
AML,0.6138415245737212,0.3190922270129829
AML,0.3600802407221665,0.4120164581885992
AML,0.39618856569709127,0.1949063822401693
AML,0.5566700100300903,0.2562366175169963
AML,0.5536609829488466,0.2373781866762085
AML,0.4764292878635908,0.33556751723494643
AML,0.5145436308926781,0.21089312051552195
AML,0.526579739217653,0.243964975612081
AML,0.567703109327984,0.3151867357847425
AML,0.518555667001003,0.37156496963995805
AML,0.5175526579739218,0.5409449918026791
AML,0.5406218655967904,0.2580723494701054
AML,0.3971915747241725,0.30134370383814113
AML,0.2868605817452357,0.38465436067153796
AML,0.4483450351053159,0.378404154058022
AML,0.5075225677031093,0.2536987139881309
AML,0.5165496489468405,0.33789363134663986
AML,0.3640922768304915,0.198397913575978
AML,0.29689067201604813,0.37582203930911673
AML,0.3119358074222668,0.3314270190032965
AML,0.5045135406218656,0.24560149358598066
AML,0.46038114343029085,0.25401743338013444
AML,0.5997993981945837,0.4500911725413843
AML,0.5245737211634904,0.30824422939837487
AML,0.3440320962888666,0.3155159963810898
AML,0.49047141424272817,0.3494431604054582
AML,0.5897693079237714,0.5745484863915166
AML,0.3901705115346038,0.2554506185975571
AML,0.6960882647943831,0.31311781613795875
AML,0.5957873620862588,0.3512637099696443
AML,0.4172517552657974,0.3483472633328432
AML,0.5416248746238717,0.3225177772175731
AML,0.5386158475426279,0.31397082621504224
AML,0.38214643931795383,0.2619366513300899
AML,0.5285857572718154,0.3721815904854171
AML,0.6238716148445336,0.3083783794198721
AML,0.49849548645937813,0.28215658514438696
AML,0.4633901705115346,0.37911777879199465
AML,0.36710130391173523,0.2502753115546197
AML,0.6078234704112337,0.3929850004153401
AML,0.5486459378134403,0.3271048594446962
AML,0.49147442326980945,0.3657236028018059
AML,0.45536609829488467,0.28303541721746167
AML,0.5275827482447342,0.35943486719385404
AML,0.5586760280842528,0.2687915322996457
AML,0.49949849548645936,0.2835734327715263
AML,0.6770310932798396,0.33177299821840883
AML,0.316950852557673,0.27537661094857696
AML,0.4663991975927783,0.3246558263668963
AML,0.30090270812437314,0.3053754112866318
AML,0.48044132397191575,0.3447651935999936
T-ALL,0.0113314447592068,0.17191916280554165
T-ALL,0.0084985835694051,0.1779750892513393
T-ALL,0.0028328611898017,0.14809147719461388
T-ALL,0.0056657223796034,0.16204382702459894
T-ALL,0.025495750708215296,0.2014033231265171
T-ALL,0.0453257790368272,0.2253865534954432
T-ALL,0.05099150141643059,0.24500604530282571
T-ALL,0.014164305949008499,0.17728310878451034
T-ALL,0.3342776203966006,0.39209586032629856
T-ALL,0.39943342776203966,0.4310657083571993
T-ALL,0.5722379603399433,0.5503604106592357
T-ALL,0.07365439093484419,0.2672637619663924
T-ALL,0.6430594900849859,0.5065580746844515
T-ALL,0.0226628895184136,0.20802609602733696
T-ALL,0.0169971671388102,0.18210388635811822
T-ALL,0.1274787535410765,0.2999835082461741
T-ALL,0.1529745042492918,0.2922839399527306
T-ALL,0.8838526912181303,0.5919934166768442
T-ALL,0.1388101983002833,0.2897045095624607
T-ALL,0.6317280453257791,0.5426008250185123
T-ALL,0.32294617563739375,0.4044350056616817
T-ALL,0.16147308781869688,0.3062159530346671
T-ALL,0.7705382436260623,0.5670501705878462
T-ALL,0.6798866855524079,0.558122863103829
T-ALL,0.09915014164305949,0.27104611507118687
T-ALL,0.3654390934844193,0.4195605824654514
T-ALL,0.20113314447592068,0.33944029625138317
T-ALL,0.019830028328611898,0.19274938630351585
T-ALL,0.6402266288951841,0.5267682775226582
T-ALL,0.21246458923512748,0.3197422815703248
T-ALL,0.46742209631728043,0.46831622199721856
T-ALL,0.5325779036827195,0.5270503572553875
T-ALL,0.6118980169971672,0.5379725184725659
T-ALL,0.08781869688385269,0.2873188499429771
T-ALL,0.45325779036827196,0.45216657519446857
T-ALL,0.45609065155807366,0.4641452356928533
T-ALL,0.21813031161473087,0.369710676571613
T-ALL,0.3597733711048159,0.3330114763236576
T-ALL,0.11331444759206799,0.25727342450477386
T-ALL,0.8895184135977338,0.5980372259486367
T-ALL,0.2804532577903683,0.36368034976609387
T-ALL,0.7110481586402266,0.5611152409081808
T-ALL,0.6770538243626062,0.5489822036681387
T-ALL,0.40793201133144474,0.4488896148559822
T-ALL,0.031161473087818695,0.19275467321689962
T-ALL,0.0764872521246459,0.2523400489786869
T-ALL,0.0906515580736544,0.2732992105962524
T-ALL,0.23512747875354106,0.3290659636831983
T-ALL,0.0679886685552408,0.23850152737309788
T-ALL,0.12464589235127478,0.2944578587331767
T-ALL,0.2776203966005666,0.3510178901744988
T-ALL,0.24362606232294617,0.31453493410635197
T-ALL,0.38526912181303113,0.39029686646972317
T-ALL,0.8385269121813032,0.5659253676679085
T-ALL,0.9518413597733711,0.5679760846141088
T-ALL,0.2719546742209632,0.378352840485466
T-ALL,0.1501416430594901,0.3231823290307229
T-ALL,0.14730878186968838,0.3188792775929972
T-ALL,0.7648725212464589,0.5558856251473174
T-ALL,0.8951841359773371,0.5812675228198317
T-ALL,0.039660056657223795,0.23824793744309283
T-ALL,0.43626062322946174,0.43200594022622185
T-ALL,0.5127478753541076,0.4474736463864371
T-ALL,0.6713881019830028,0.5321913144606745
T-ALL,0.028328611898016998,0.22218937963209298
T-ALL,0.0339943342776204,0.22379561753028737
T-ALL,0.7818696883852692,0.5626715129460341
T-ALL,0.7422096317280453,0.5301494120767193
T-ALL,0.141643059490085,0.2773519288265293
T-ALL,0.24929178470254956,0.33362284428785494
T-ALL,0.509915014164306,0.48536543575630914
T-ALL,0.8158640226628895,0.514685380165541
T-ALL,0.32011331444759206,0.37700302503897415
T-ALL,0.056657223796033995,0.2553670786179114
T-ALL,0.6968838526912181,0.5734277524695388
T-ALL,0.5977337110481586,0.5179709758303113
T-ALL,0.35410764872521244,0.43241881240067037
T-ALL,0.21529745042492918,0.29903069041312325
T-ALL,0.49575070821529743,0.457933189867024
T-ALL,0.7875354107648725,0.6013595699193609
T-ALL,0.0821529745042493,0.2678828268965277
T-ALL,0.3059490084985836,0.3602792420500344
T-ALL,0.09348441926345609,0.2779805267803378
T-ALL,0.8243626062322946,0.5826311265991294
T-ALL,0.059490084985835696,0.2564923657087062
T-ALL,0.10198300283286119,0.2861471986001429
T-ALL,0.4475920679886686,0.4200345485647828
T-ALL,0.34844192634560905,0.3397849143309671
T-ALL,0.04815864022662889,0.25829086502957954
T-ALL,0.5240793201133145,0.5232350701417412
T-ALL,0.4730878186968839,0.47888899057875856
T-ALL,0.8441926345609065,0.5976679252833886
T-ALL,0.23229461756373937,0.2972274007159598
T-ALL,0.46175637393767704,0.3964266523711099
T-ALL,0.546742209631728,0.5393958030135633
T-ALL,0.06232294617563739,0.25049092369916637
T-ALL,0.5552407932011332,0.5341055297836145
T-ALL,0.7620396600566572,0.5710502850341563
T-ALL,0.1359773371104816,0.2572596259872972
T-ALL,0.37393767705382436,0.39614701842453165
T-ALL,0.1813031161473088,0.3441632397787414
T-ALL,0.8611898016997167,0.5872584222404155
T-ALL,0.6572237960339944,0.5566189610839946
T-ALL,0.5354107648725213,0.5031052296304749
T-ALL,0.13031161473087818,0.27400641694162053
T-ALL,0.45892351274787535,0.49180699057332145
T-ALL,0.311614730878187,0.34228766648579817
T-ALL,0.10764872521246459,0.2887958175204523
T-ALL,0.12181303116147309,0.2718085608397352
T-ALL,0.06515580736543909,0.2632437183656829
T-ALL,0.660056657223796,0.5563986767271144
T-ALL,0.5495750708215298,0.5059705312502483
T-ALL,0.47875354107648727,0.46726536431388416
T-ALL,0.036827195467422094,0.2211395170345112
T-ALL,0.3002832861189802,0.33334197581848124
T-ALL,0.7592067988668555,0.5558078167631668
T-ALL,0.71671388101983,0.5443638467736004
T-ALL,0.1954674220963173,0.35179781120415865
T-ALL,0.4164305949008499,0.4092591942701476
T-ALL,0.7903682719546742,0.5459315928904585
T-ALL,0.5779036827195467,0.5047256343574135
T-ALL,0.053824362606232294,0.26723744487926326
T-ALL,0.8045325779036827,0.5418038319664666
T-ALL,0.0708215297450425,0.21821647792484175
T-ALL,0.22096317280453256,0.3386508935704289
T-ALL,0.18696883852691218,0.33948040346733127
T-ALL,0.6487252124645893,0.5242821663298494
T-ALL,0.07932011331444759,0.26132299850463864
T-ALL,0.773371104815864,0.5761141272731993
T-ALL,0.47592067988668557,0.47182360674392665
T-ALL,0.1048158640226629,0.27282556886991605
T-ALL,0.7563739376770539,0.5684167794510524
T-ALL,0.41076487252124644,0.4519280605673066
T-ALL,0.7025495750708215,0.5680918925980327
T-ALL,0.7762039660056658,0.52754781321808
T-ALL,0.36827195467422097,0.40429147557124784
T-ALL,0.28611898016997167,0.3964588489720481
T-ALL,0.11898016997167139,0.30517909375428454
T-ALL,0.26912181303116145,0.3636254974506973
T-ALL,0.22946175637393768,0.34329151567462435
T-ALL,0.13314447592067988,0.2714662357596111
T-ALL,0.18413597733711048,0.32270466592625147
T-ALL,0.09631728045325778,0.2699056620804361
T-ALL,0.16997167138810199,0.2851800664979293
T-ALL,0.8668555240793201,0.5986903893624175
T-ALL,0.3314447592067989,0.31513307769922577
T-ALL,0.20679886685552407,0.34231202341160855
T-ALL,0.5750708215297451,0.5136083302095581
T-ALL,0.29461756373937675,0.338982856963365
T-ALL,0.6062322946175638,0.503559574119302
T-ALL,0.38243626062322944,0.4076545650891354
T-ALL,0.34560906515580736,0.4240535444950157
T-ALL,0.3937677053824363,0.4421122521388872
T-ALL,0.11048158640226628,0.22873408441615387
T-ALL,0.22662889518413598,0.2922409768977819
T-ALL,0.3087818696883853,0.4015554405169344
T-ALL,0.43059490084985835,0.4338599758859922
T-ALL,0.7308781869688386,0.533810249079937
T-ALL,0.42209631728045327,0.44593602903766133
T-ALL,0.45042492917847027,0.45395709799719186
T-ALL,0.29745042492917845,0.3721019925744384
T-ALL,0.19830028328611898,0.3407164167436408
T-ALL,0.7365439093484419,0.5590445927291057
T-ALL,0.7478753541076487,0.532291696659098
T-ALL,0.23796033994334279,0.3637280590375205
T-ALL,0.3031161473087819,0.3933071425548017
T-ALL,0.6827195467422096,0.5677121318376216
T-ALL,0.7960339943342776,0.559940197009111
T-ALL,0.39660056657223797,0.4083816171761136
T-ALL,0.7252124645892352,0.5790632606027949
T-ALL,0.2096317280453258,0.33871071389497154
T-ALL,0.14447592067988668,0.27255426102876285
T-ALL,0.33994334277620397,0.3430840251686049
T-ALL,0.40509915014164305,0.4409068931391734
T-ALL,0.2747875354107649,0.3301327115259657
T-ALL,0.34277620396600567,0.38745689343710377
T-ALL,0.1671388101983003,0.33371908739691236
T-ALL,0.28328611898017,0.3532263339048187
T-ALL,0.5892351274787535,0.5181113647664072
T-ALL,0.6742209631728046,0.5615480500520401
T-ALL,0.08498583569405099,0.2756578056869574
T-ALL,0.32577903682719545,0.35578756476421086
T-ALL,0.042492917847025496,0.2322096482615565
T-ALL,0.7082152974504249,0.5651314636476756
T-ALL,0.2521246458923513,0.3143092790429433
T-ALL,0.1643059490084986,0.30351151566987744
T-ALL,0.1558073654390935,0.278428914612289
T-ALL,0.4985835694050991,0.5252815918460957
T-ALL,0.17563739376770537,0.2848825731289511
T-ALL,0.5609065155807366,0.5134878691316249
T-ALL,0.8271954674220963,0.5864771582410312
T-ALL,0.7988668555240793,0.5953559500912979
T-ALL,0.8328611898016998,0.5731956944501118
T-ALL,0.8555240793201133,0.6010020363934471
T-ALL,0.5269121813031161,0.5205885427673547
T-ALL,0.8980169971671388,0.5635580303169561
T-ALL,0.7138810198300283,0.5121173072747415
T-ALL,0.28895184135977336,0.33891303457907634
T-ALL,0.11614730878186968,0.28835329099708956
T-ALL,0.35694050991501414,0.36550433151747214
T-ALL,0.6175637393767706,0.5532080566398357
T-ALL,0.9206798866855525,0.593255530191482
T-ALL,0.49291784702549574,0.4770826689075702
T-ALL,0.2237960339943343,0.3214558630030973
T-ALL,0.19263456090651557,0.3490730195857358
T-ALL,0.37960339943342775,0.3960858610022183
T-ALL,0.8810198300283286,0.5848811048668842
T-ALL,0.8413597733711048,0.5871429687978675
T-ALL,0.26628895184135976,0.3200248543556685
T-ALL,0.254957507082153,0.3180337995887565
T-ALL,0.9348441926345609,0.6295434894201788
T-ALL,0.15864022662889518,0.3387763474662931
T-ALL,0.3371104815864023,0.40598512889235155
T-ALL,0.44192634560906513,0.45844177766722366
T-ALL,0.6203966005665722,0.5040423856144881
T-ALL,0.9065155807365439,0.601839107120791
T-ALL,0.603399433427762,0.5449671127486261
T-ALL,0.29178470254957506,0.354047424199215
T-ALL,0.5297450424929179,0.5119494918801228
T-ALL,0.31728045325779036,0.40165228180289403
T-ALL,0.5014164305949008,0.48351222497460883
T-ALL,0.4447592067988669,0.4210108250074288
T-ALL,0.7847025495750708,0.5373569890369111
T-ALL,0.42492917847025496,0.4637971048984362
T-ALL,0.8130311614730878,0.5679531361497875
T-ALL,0.26345609065155806,0.3669643296630198
T-ALL,0.2577903682719547,0.3509339104190018
T-ALL,0.8725212464589235,0.5636425072821563
T-ALL,0.5524079320113314,0.501327295130182
T-ALL,0.8470254957507082,0.5592472777228045
T-ALL,0.6543909348441926,0.5314040485740683
T-ALL,0.8016997167138811,0.5613719799753815
T-ALL,0.20396600566572237,0.30139690944346653
T-ALL,0.8753541076487252,0.6155695529958275
T-ALL,0.5949008498583569,0.5331284231319637
T-ALL,0.26062322946175637,0.4016678329799757
T-ALL,0.3286118980169972,0.3615102082224563
T-ALL,0.9235127478753541,0.5970054892279738
T-ALL,0.6657223796033994,0.5204323731130324
T-ALL,0.6628895184135978,0.5501203759717691
T-ALL,0.40226628895184136,0.36822722471578156
T-ALL,0.6855524079320113,0.5313495042635967
T-ALL,0.17847025495750707,0.2736146865064672
T-ALL,0.37677053824362605,0.3955157484672797
T-ALL,0.3626062322946176,0.3943325956835043
T-ALL,0.6515580736543909,0.5432780329544398
T-ALL,0.7280453257790368,0.5577588684025252
T-ALL,0.4702549575070821,0.43718325311452455
T-ALL,0.7507082152974505,0.5497628378730858
T-ALL,0.7932011331444759,0.5676515467511255
T-ALL,0.7223796033994334,0.5527819081400268
T-ALL,0.7393767705382436,0.555833966203183
T-ALL,0.48725212464589235,0.4931142315549059
T-ALL,0.24079320113314448,0.3330782610467511
T-ALL,0.6883852691218131,0.567354219578792
T-ALL,0.6373937677053825,0.5513660357030998
T-ALL,0.5070821529745042,0.4793023422512843
T-ALL,0.5382436260623229,0.45561598049177093
