"","score","group"
"440",-2.24551974253938,"Lymphoid"
"441",-5.02350584599542,"Lymphoid"
"442",-2.81364407938975,"Lymphoid"
"443",-5.54368482681338,"Lymphoid"
"444",-1.78714243357488,"Lymphoid"
"445",0.222590758658091,"Lymphoid"
"446",-4.50766815269448,"Lymphoid"
"447",-4.02959557144831,"Lymphoid"
"448",-5.60645444142189,"Lymphoid"
"449",-5.38417799694366,"Lymphoid"
"450",-0.816659888106804,"Lymphoid"
"451",-4.77248474490043,"Lymphoid"
"452",-0.316651035094176,"Lymphoid"
"453",-3.09322487619018,"Lymphoid"
"454",-1.92795833316546,"Lymphoid"
"455",-2.72245612537834,"Lymphoid"
"456",-3.97055380784492,"Lymphoid"
"457",-3.71902650759518,"Lymphoid"
"458",-0.679930495760477,"Lymphoid"
"459",-3.24596816543588,"Lymphoid"
"460",-4.27302886602112,"Lymphoid"
"461",-3.7185377097856,"Lymphoid"
"462",-3.81152335387604,"Lymphoid"
"463",-3.48695616083667,"Lymphoid"
"464",-0.737920118850128,"Lymphoid"
"465",-1.90778855877737,"Lymphoid"
"466",-0.143580605572474,"Lymphoid"
"467",0.38776683322997,"Lymphoid"
"468",-2.80460527955201,"Lymphoid"
"469",-2.73652349039454,"Lymphoid"
"470",-5.1866036663163,"Lymphoid"
"471",-6.27106463983455,"Lymphoid"
"472",-3.07276178107139,"Lymphoid"
"473",-2.96322713798199,"Lymphoid"
"474",-2.9086311014303,"Lymphoid"
"475",-2.72213788684582,"Lymphoid"
"476",-3.55946751868812,"Lymphoid"
"477",-3.64665747589707,"Lymphoid"
"478",-2.80381081039643,"Lymphoid"
"479",-3.33532383155283,"Lymphoid"
"480",-2.53209747883222,"Lymphoid"
"481",-3.52270643876277,"Lymphoid"
"482",-1.39769627489107,"Lymphoid"
"483",-3.16072252424899,"Lymphoid"
"484",-3.58029919505803,"Lymphoid"
"485",-2.24109426123115,"Lymphoid"
"486",-3.42537355679413,"Lymphoid"
"487",-2.33533837000038,"Lymphoid"
"488",-4.98672983201739,"Lymphoid"
"489",-4.16005016981322,"Lymphoid"
"490",-2.87897614228871,"Lymphoid"
"491",-3.29390088741163,"Lymphoid"
"492",-3.30553354444364,"Lymphoid"
"493",-3.00375780500885,"Lymphoid"
"494",-2.57583887128041,"Lymphoid"
"495",-4.97372054651588,"Lymphoid"
"496",-2.63833014600164,"Lymphoid"
"497",-4.33609767335378,"Lymphoid"
"498",-0.793938547654138,"Lymphoid"
"499",-3.0349441532137,"Lymphoid"
"500",-3.79939223093456,"Lymphoid"
"501",-2.80129140705695,"Lymphoid"
"502",-3.04976010167093,"Lymphoid"
"503",-4.39842755688985,"Lymphoid"
"504",-0.598169982123652,"Lymphoid"
"505",-3.21156366840101,"Lymphoid"
"506",-0.773597778049208,"Lymphoid"
"507",-4.50209980162159,"Lymphoid"
"508",-3.95643706968749,"Lymphoid"
"509",-2.7796357364433,"Lymphoid"
"510",-1.8973751077524,"Lymphoid"
"511",-3.41951840372935,"Lymphoid"
"512",-3.36083661534056,"Lymphoid"
"513",-3.5623545257986,"Lymphoid"
"514",-3.69468984707569,"Lymphoid"
"515",-2.05327549934447,"Lymphoid"
"516",-2.3951594962903,"Lymphoid"
"517",-4.97252036961518,"Lymphoid"
"518",-4.59195805431557,"Lymphoid"
"519",-3.05199261108968,"Lymphoid"
"520",-1.15742486522105,"Lymphoid"
"521",-1.95623051729804,"Lymphoid"
"522",-3.98834929690636,"Lymphoid"
"523",-2.59514543421732,"Lymphoid"
"524",-2.98750566629116,"Lymphoid"
"525",-4.54323690771524,"Lymphoid"
"526",-4.29053133896768,"Lymphoid"
"527",-3.77855168328194,"Lymphoid"
"528",-1.56175782461899,"Lymphoid"
"529",-2.7865483876628,"Lymphoid"
"530",-4.29299704950517,"Lymphoid"
"531",-2.77562219208221,"Lymphoid"
"532",-4.74576886776805,"Lymphoid"
"533",-3.5638570805905,"Lymphoid"
"534",-3.48573585233687,"Lymphoid"
"535",-2.34070986652309,"Lymphoid"
"536",-5.67178971781511,"Lymphoid"
"537",-3.62145115537038,"Lymphoid"
"538",-2.81515976628802,"Lymphoid"
"539",-2.69182560866259,"Lymphoid"
"540",-2.70412925128921,"Lymphoid"
"541",-2.53003315436321,"Lymphoid"
"542",-1.30427422649193,"Lymphoid"
"543",-2.24644737562394,"Lymphoid"
"544",-5.14282933757436,"Lymphoid"
"545",-3.14351536306793,"Lymphoid"
"546",-3.12630382950927,"Lymphoid"
"547",-2.66090430289189,"Lymphoid"
"548",-0.925722165853346,"Lymphoid"
"549",-2.35225893340661,"Lymphoid"
"550",-3.09057607330613,"Lymphoid"
"551",-3.66223830453729,"Lymphoid"
"552",-1.21342973398938,"Lymphoid"
"553",-2.57940873471106,"Lymphoid"
"554",-2.36804775310585,"Lymphoid"
"555",-2.01472541660258,"Lymphoid"
"556",-1.51872246205625,"Lymphoid"
"557",-3.13478312441045,"Lymphoid"
"558",-4.75818745532079,"Lymphoid"
"559",-3.4687454075893,"Lymphoid"
"560",-3.19570043293564,"Lymphoid"
"561",-2.94101917950015,"Lymphoid"
"562",-2.6299519394815,"Lymphoid"
"563",-5.2286197855354,"Lymphoid"
"564",-2.99160406307271,"Lymphoid"
"565",-1.37412645041241,"Lymphoid"
"566",-3.05228693161612,"Lymphoid"
"567",-3.44702840012582,"Lymphoid"
"568",-1.10045213335179,"Lymphoid"
"569",-2.39814252713343,"Lymphoid"
"570",-3.417435837066,"Lymphoid"
"571",-3.9385000534663,"Lymphoid"
"572",-3.16212970160814,"Lymphoid"
"573",-2.87859919048097,"Lymphoid"
"574",-0.850791358568776,"Lymphoid"
"575",-2.21082079072386,"Lymphoid"
"576",-1.12015136969686,"Lymphoid"
"577",-3.83331388158123,"Lymphoid"
"578",-2.22324817304133,"Lymphoid"
"579",-2.20950464224208,"Lymphoid"
"580",-4.09817882894051,"Lymphoid"
"581",-3.26760779422395,"Lymphoid"
"582",-3.84732584433385,"Lymphoid"
"583",-5.71084457426166,"Lymphoid"
"584",-4.80751274269401,"Lymphoid"
"585",-3.95738084670783,"Lymphoid"
"586",-3.45206804686205,"Lymphoid"
"587",-2.54124558956173,"Lymphoid"
"588",-5.42208517102913,"Lymphoid"
"589",-2.91620666147398,"Lymphoid"
"590",-2.29247196019122,"Lymphoid"
"591",-1.0915522844677,"Lymphoid"
"592",-4.85923868983462,"Lymphoid"
"593",-4.0038657613965,"Lymphoid"
"594",-2.84155895255188,"Lymphoid"
"595",-0.434296444953532,"Lymphoid"
"596",-4.78433540473004,"Lymphoid"
"597",-4.89130560953374,"Lymphoid"
"598",-0.931906084903024,"Lymphoid"
